"word","star1","star2","star3","star4","star5","idf","idf_star","diversity"
"counted",5.32612803806952e-05,3.45579268154052e-05,2.01579776016741e-05,9.078357377579e-06,6.8215438648009e-06,6.86268562415091,0,0.780888833149102
"preformed",4.09702156774579e-06,4.54709563360595e-06,2.81274106069872e-06,1.0375265574376e-06,0,9.14914133521507,0.22314355131421,0.780804659120865
"haired",2.33018101665542e-05,1.22771582107361e-05,6.09427229818055e-06,3.890724590391e-06,5.52220217626739e-06,7.84622858303423,0,0.780718497633728
"wiping",2.9703406366157e-05,1.75063181893829e-05,7.73503791692147e-06,6.7439226233444e-06,4.87253133200064e-06,7.51990079548479,0,0.780420262439901
"not_keeping",3.58489387177756e-06,5.00180519696654e-06,2.81274106069872e-06,7.781449180782e-07,3.24835422133376e-07,9.10992062206179,0,0.780360407742559
"comfort_foods",0,6.82064345040892e-07,3.04713614909028e-06,3.3719613116722e-06,3.57318964346714e-06,9.39760269451357,0.22314355131421,0.780286640060332
"velvety",7.68191543952335e-07,4.09238607024535e-06,5.62548212139744e-06,1.47847534434858e-05,1.26685814632017e-05,8.12669040751252,0,0.780193205441115
"besonderes",2.04851078387289e-06,9.09419126721189e-06,6.56306247496367e-06,1.8156714755158e-06,1.94901253280026e-06,8.6185130841529,0,0.780001114821684
"honour",9.52557514500896e-05,3.95597320123717e-05,2.48458793695053e-05,1.73785698370798e-05,2.56619983485367e-05,6.49028137830363,0,0.779922889080816
"naomi",3.07276617580934e-06,1.36412869008178e-06,2.3439508839156e-06,4.6688695084692e-06,9.74506266400128e-06,8.98362689673749,0,0.779901665047044
"schwäbisch",7.68191543952335e-07,9.09419126721189e-07,1.64076561874092e-06,4.9282511478286e-06,4.22286048773389e-06,9.34759227393891,0,0.779897468336898
"étouffée",2.04851078387289e-06,1.36412869008178e-06,2.3439508839156e-06,4.1501062297504e-06,8.44572097546778e-06,9.16934404253259,0,0.779478049217878
"chalked",1.63880862709832e-05,1.47780608092193e-05,5.859877209789e-06,2.8531980329534e-06,2.59868337706701e-06,7.91950078414055,0,0.77927399348045
"comprehensive",7.68191543952335e-07,1.81883825344238e-06,2.57834597230716e-06,7.2626859020632e-06,3.57318964346714e-06,8.9502904764699,0,0.77888006129365
"christopher",4.60914926371401e-06,7.04799823208922e-06,6.79745756335523e-06,5.187632787188e-06,2.14391378608028e-05,8.29047971617755,0,0.77875878539019
"correction",1.35713839431579e-05,8.6394817038513e-06,5.15669194461432e-06,1.8156714755158e-06,2.27384795493363e-06,8.27367259786117,0,0.778563628734526
"persuade",4.60914926371401e-06,3.63767650688476e-06,7.03185265174679e-07,1.8156714755158e-06,6.49670844266752e-07,9.23252294415412,0,0.77825074213407
"gluey",4.86521311169812e-06,4.31974085192565e-06,2.81274106069872e-06,7.781449180782e-07,3.24835422133376e-07,9.10992062206179,0,0.778142768859206
"minute",0.00634142119532653,0.00392005114573169,0.00203337739179678,0.00118667100006925,0.000980678139420663,2.43223184124798,0,0.777965408251897
"dryly",3.07276617580934e-06,3.18296694352416e-06,2.81274106069872e-06,2.593816393594e-07,3.24835422133376e-07,9.37228488652928,0,0.777959890765562
"evaluate",1.53638308790467e-05,1.0685674738974e-05,7.73503791692147e-06,2.0750531148752e-06,1.62417711066688e-06,8.04388450382829,0,0.777793639964972
"delighted",9.98649007138036e-06,1.09130295206543e-05,1.52356807454514e-05,3.890724590391e-05,5.58716926069407e-05,6.91269604472557,0,0.777737680338212
"cancellation",4.86521311169812e-06,3.41032172520446e-06,4.6879017678312e-07,7.781449180782e-07,2.27384795493363e-06,9.25450185087289,0,0.777690596840968
"heartily",2.04851078387289e-06,1.13677390840149e-06,2.81274106069872e-06,6.484540983985e-06,9.09539181973453e-06,8.71735891878953,0,0.777671149486728
"super_fast",7.16978774355513e-06,1.04583199572937e-05,1.68764463641923e-05,4.25385888549416e-05,5.13239966970734e-05,6.92127978841696,0,0.777469738343302
"stunning",6.14553235161868e-06,1.54601251542602e-05,2.03923726900657e-05,2.43818740997836e-05,5.65213634512074e-05,7.00438032741459,0,0.777469161794057
"not_interested",3.27761725419663e-05,2.25081233863494e-05,1.24229396847527e-05,6.7439226233444e-06,3.24835422133376e-06,7.32137142846398,0,0.777424491579846
"messaged",5.88946850363457e-06,1.59148347176208e-06,1.87516070713248e-06,7.781449180782e-07,2.59868337706701e-06,9.16934404253259,0,0.777173500072277
"not_washed",4.09702156774579e-06,2.95561216184387e-06,2.3439508839156e-06,2.593816393594e-07,6.49670844266752e-07,9.32349472235984,0,0.777162695065027
"dotty",7.68191543952335e-07,9.09419126721189e-07,5.39108703300588e-06,3.890724590391e-06,1.94901253280026e-06,9.45024642799899,0,0.77690720236839
"grinner",1.02425539193645e-06,5.22915997864684e-06,3.28153123748184e-06,2.593816393594e-06,3.24835422133376e-07,9.14914133521507,0,0.776877128045857
"retrieve",1.58759585750149e-05,1.20498034290558e-05,5.39108703300588e-06,2.593816393594e-06,2.59868337706701e-06,8.02421173822958,0,0.776850222304295
"asset",2.56063847984112e-06,2.27354781680297e-06,3.75032141426496e-06,4.1501062297504e-06,1.13692397746682e-05,8.59525622198863,0,0.776670446148012
"thoughtful",4.60914926371401e-06,9.77625561225279e-06,1.19541495079696e-05,2.36037291817054e-05,3.93050860781385e-05,7.28661279509881,0,0.776633430197923
"mauves",4.3530854157299e-06,4.54709563360595e-06,3.98471650265652e-06,5.187632787188e-07,3.24835422133376e-07,9.07218029407894,0,0.7765300543205
"gm",6.29917066040915e-05,2.22807686046691e-05,1.00789888008371e-05,1.01158839350166e-05,3.93050860781385e-05,6.93648094974901,0,0.776387351451834
"beats",2.04851078387289e-06,2.04619303512268e-06,4.45350667943964e-06,7.781449180782e-06,1.26685814632017e-05,8.40720399048569,0,0.776298584041057
"plutôt",2.56063847984112e-06,4.31974085192565e-06,1.3829310215102e-05,8.5595940988602e-06,2.27384795493363e-06,8.36981645841407,0,0.776188627212814
"elevates",5.12127695968223e-07,1.13677390840149e-06,1.64076561874092e-06,3.1125796723128e-06,4.87253133200064e-06,9.34759227393891,0,0.77613913037917
"flyer",3.25201086939822e-05,1.18224486473755e-05,9.14140844727083e-06,6.7439226233444e-06,8.44572097546778e-06,7.6144269689769,0,0.776091132221253
"jail",1.20350008552533e-05,5.91122432368773e-06,2.57834597230716e-06,3.3719613116722e-06,2.27384795493363e-06,8.45599415465512,0,0.776039130447363
"sows",5.12127695968223e-06,2.95561216184387e-06,2.57834597230716e-06,1.0375265574376e-06,3.24835422133376e-07,9.23252294415412,0,0.775821100367651
"revenge",6.40159619960279e-06,2.27354781680297e-06,1.1719754419578e-06,2.593816393594e-06,1.2993416885335e-06,9.14914133521507,0,0.775787397560481
"refrigeration",3.84095771976168e-06,3.41032172520446e-06,1.64076561874092e-06,1.296908196797e-06,0,9.32349472235984,0.22314355131421,0.7756902911824
"disappeared",0.000142115435631182,0.000113904745621829,5.60204261255828e-05,2.82725986901746e-05,1.46175939960019e-05,5.84372090894668,0,0.775669776410719
"natalie",2.56063847984112e-06,1.36412869008178e-06,2.81274106069872e-06,3.6313429510316e-06,9.09539181973453e-06,9.05383115541074,0,0.775665420725857
"middling",1.79244693588878e-06,5.45651476032714e-06,7.03185265174679e-06,2.3344347542346e-06,6.49670844266752e-07,8.87150959861679,0,0.775598941143482
"comprehend",9.21829852742802e-06,5.45651476032714e-06,3.5159263258734e-06,1.5562898361564e-06,1.2993416885335e-06,8.6185130841529,0,0.775593559834638
"kidding",0.00018871905596429,9.27607509255613e-05,3.53936583471255e-05,3.70915744283942e-05,5.74958697176076e-05,5.69219393844842,0,0.775570362760247
"lazily",4.86521311169812e-06,4.31974085192565e-06,1.87516070713248e-06,1.296908196797e-06,3.24835422133376e-07,9.10992062206179,0,0.775314648028384
"not_fancy",2.56063847984112e-06,6.13857910536803e-06,1.24229396847527e-05,2.90507436082528e-05,2.59868337706701e-05,7.4192572697051,0,0.77524975373063
"dorian",5.12127695968223e-07,1.36412869008178e-06,5.39108703300588e-06,2.8531980329534e-06,1.94901253280026e-06,9.27697470672495,0,0.77478459841061
"bathe",1.79244693588878e-06,2.04619303512268e-06,1.64076561874092e-06,4.1501062297504e-06,8.1208855533344e-06,8.90228125728354,0,0.774614236877698
"annoyed",0.000265794274207508,0.000223717105173413,0.000132902015118014,4.9282511478286e-05,1.88404544837358e-05,5.18376715428993,0,0.774578359932044
"swan",2.56063847984112e-07,5.45651476032714e-06,1.64076561874092e-06,2.3344347542346e-06,5.52220217626739e-06,9.27697470672495,0,0.774559216734281
"headquarters",6.65766004758691e-06,2.04619303512268e-06,1.40637053034936e-06,2.3344347542346e-06,1.62417711066688e-06,9.09087242709109,0,0.774369314377387
"decline",3.61050025657598e-05,3.45579268154052e-05,1.42981003918851e-05,7.0033042627038e-06,4.87253133200064e-06,7.11574373203664,0,0.774313095976101
"not_crisp",8.7061708314598e-06,1.34139321191375e-05,7.96943300531303e-06,2.8531980329534e-06,3.24835422133376e-07,8.12669040751252,0,0.774219936201895
"not_pleased",1.99729801427607e-05,2.27354781680297e-05,1.35949151267105e-05,3.1125796723128e-06,1.94901253280026e-06,7.52383007362468,0,0.774055827786083
"moulded",7.16978774355513e-06,3.63767650688476e-06,2.81274106069872e-06,1.0375265574376e-06,1.2993416885335e-06,9.03581264990806,0,0.773722578399376
"disagreed",5.88946850363457e-06,3.18296694352416e-06,2.57834597230716e-06,2.593816393594e-07,1.62417711066688e-06,9.07218029407894,0,0.773481887260555
"ply",7.93797928750747e-06,3.41032172520446e-06,1.64076561874092e-06,1.296908196797e-06,2.92351879920039e-06,8.88677707074758,0,0.773199431019212
"dory",0,1.81883825344238e-06,3.5159263258734e-06,2.0750531148752e-06,5.19736675413402e-06,9.42357818091683,0.22314355131421,0.773118278784974
"wiped",6.1967451212155e-05,4.38794728642974e-05,2.25019284855897e-05,1.37472268860482e-05,6.17187302053415e-06,6.70505667994732,0,0.773073072526039
"not_seated",1.30592562471897e-05,6.59328866872862e-06,5.859877209789e-06,3.1125796723128e-06,9.74506266400128e-07,8.28204084753168,0,0.773015005918408
"ansons",5.12127695968223e-07,2.50090259848327e-06,3.98471650265652e-06,3.1125796723128e-06,3.24835422133376e-07,9.32349472235984,0,0.772972732420772
"woot",5.12127695968223e-07,6.82064345040892e-07,3.98471650265652e-06,5.187632787188e-06,5.84703759840077e-06,9.07218029407894,0,0.772942253540901
"deception",7.93797928750747e-06,4.77445041528624e-06,2.81274106069872e-06,2.0750531148752e-06,6.49670844266752e-07,8.81266909859385,0,0.772910626208931
"leaven",5.88946850363457e-06,2.50090259848327e-06,7.03185265174679e-07,2.593816393594e-06,1.2993416885335e-06,9.14914133521507,0,0.772900938680903
"exemplary",2.30457463185701e-06,3.41032172520446e-06,6.32866738657211e-06,4.9282511478286e-06,1.46175939960019e-05,8.32496589224872,0,0.77289452271501
"canonist",2.56063847984112e-07,2.50090259848327e-06,7.03185265174679e-07,3.6313429510316e-06,4.22286048773389e-06,9.5058162791538,0,0.77274842504743
"pretty_standard",1.45956393350944e-05,5.36557284765502e-05,0.000111806457162774,6.27703567249748e-05,1.59169356845354e-05,6.12676713071466,0,0.772738771752488
"bothered",0.000181805332068719,0.000132547837719613,7.96943300531303e-05,3.78697193464724e-05,1.33182523074684e-05,5.58186470286038,0,0.772708538790772
"kashmir",2.56063847984112e-07,6.82064345040892e-07,4.45350667943964e-06,4.6688695084692e-06,3.57318964346714e-06,9.4776454021871,0,0.772657246164075
"conditioner",1.51077670310626e-05,9.54890083057249e-06,4.92229685622276e-06,4.1501062297504e-06,1.2993416885335e-06,8.17836241805684,0,0.772548356288469
"knees",1.53638308790467e-06,2.04619303512268e-06,3.04713614909028e-06,3.3719613116722e-06,8.77055639760116e-06,8.84165663546711,0,0.772485019542745
"rotates",0,2.50090259848327e-06,4.6879017678312e-06,6.2251593446256e-06,9.09539181973453e-06,8.65444509337896,0.22314355131421,0.772484181200358
"inadequate",1.12668093113009e-05,1.04583199572937e-05,5.15669194461432e-06,2.3344347542346e-06,9.74506266400128e-07,8.2489799852708,0,0.772422411329968
"apprécié",7.68191543952335e-07,2.27354781680297e-06,4.45350667943964e-06,1.8156714755158e-06,6.49670844266752e-07,9.37228488652928,0,0.772334588630307
"fees",2.02290439907448e-05,9.32154604889219e-06,6.32866738657211e-06,4.4094878691098e-06,3.57318964346714e-06,7.91950078414055,0,0.772293707620366
"relaxation",1.02425539193645e-06,9.09419126721189e-07,2.10955579552404e-06,5.9657777052662e-06,4.54769590986727e-06,9.09087242709109,0,0.772245786861054
"honeymoon",5.63340465565046e-06,3.63767650688476e-06,5.39108703300588e-06,4.1501062297504e-06,1.68914419509356e-05,8.31623221227996,0,0.772214218236793
"friendly_service",3.22640448459981e-05,6.61602414689665e-05,0.000125635767377876,0.000238631108210648,0.000322236738756309,5.1064410061453,0,0.772069686537273
"hospitable",8.45010698347569e-06,1.0685674738974e-05,1.12509642427949e-05,1.71191881977204e-05,4.19037694552055e-05,7.28351201742056,0,0.772024904629799
"uhhh",4.09702156774579e-06,4.54709563360595e-06,2.3439508839156e-06,5.187632787188e-07,6.49670844266752e-07,9.18996332973532,0,0.771969156272513
"offender",3.32883002379345e-06,3.86503128856506e-06,7.03185265174679e-07,1.296908196797e-06,6.49670844266752e-07,9.39760269451357,0,0.771951921590251
"paid",0.00131847275327019,0.000853035140864476,0.000463867879926897,0.000245893794112711,0.000184506519771758,3.7245438027567,0,0.771853389039388
"loosing",8.45010698347569e-06,3.63767650688476e-06,2.3439508839156e-06,2.0750531148752e-06,1.62417711066688e-06,8.7984844636019,0,0.771772101743535
"sh",1.35713839431579e-05,7.27535301376952e-06,2.81274106069872e-06,3.3719613116722e-06,2.92351879920039e-06,8.30757414953685,0,0.77162878529238
"assault",7.16978774355513e-06,2.95561216184387e-06,2.57834597230716e-06,2.3344347542346e-06,6.49670844266752e-07,8.91802961425168,0,0.771522777564798
"alarming",4.09702156774579e-06,5.00180519696654e-06,1.64076561874092e-06,1.5562898361564e-06,3.24835422133376e-07,9.10992062206179,0,0.771441548772605
"michelle",7.68191543952335e-06,5.00180519696654e-06,4.92229685622276e-06,1.1672173771173e-05,2.501232750427e-05,7.99856930761625,0,0.771396429452273
"diets",2.56063847984112e-07,1.81883825344238e-06,1.1719754419578e-06,3.1125796723128e-06,4.54769590986727e-06,9.37228488652928,0,0.771301062698133
"durian's",2.30457463185701e-06,2.95561216184387e-06,1.33605200383189e-05,1.37472268860482e-05,4.54769590986727e-06,8.6185130841529,0,0.771154723367009
"shoddy",7.93797928750747e-06,1.00036103939331e-05,4.45350667943964e-06,1.8156714755158e-06,9.74506266400128e-07,8.43619152735894,0,0.770844936136999
"argy",3.14958533020457e-05,2.02345755695465e-05,1.07821740660118e-05,4.6688695084692e-06,5.84703759840077e-06,7.44076347492606,0,0.770844558143801
"grail",0,3.18296694352416e-06,2.3439508839156e-06,3.6313429510316e-06,6.8215438648009e-06,9.01811307280866,0.22314355131421,0.770806145822372
"www.yelp.ca",7.68191543952335e-07,3.18296694352416e-06,4.92229685622276e-06,2.0750531148752e-06,6.49670844266752e-07,9.39760269451357,0,0.770418501542702
"charging",0.000150053414918689,0.000128455451649368,7.00841314290764e-05,2.56787822965806e-05,1.55921002624021e-05,5.7373337744409,0,0.770363482450023
"unprepared",1.17789370072691e-05,5.45651476032714e-06,3.75032141426496e-06,2.3344347542346e-06,2.27384795493363e-06,8.45599415465512,0,0.770306298590464
"homesick",1.28031923992056e-06,1.13677390840149e-06,2.81274106069872e-06,2.8531980329534e-06,6.8215438648009e-06,9.09087242709109,0,0.77025958820165
"policies",4.86521311169812e-06,4.31974085192565e-06,2.3439508839156e-06,1.0375265574376e-06,3.24835422133376e-07,9.09087242709109,0,0.770113345685605
"bad_day",0.000104986177673486,0.000118451841255435,5.859877209789e-05,1.6859806558361e-05,1.46175939960019e-05,5.92150400467829,0,0.770089109525556
"apologized",0.000370012260337041,0.000240768713799435,0.000123057421405569,6.92548977089598e-05,5.68461988733408e-05,4.98154631125337,0,0.76999329652408
"mistakes",3.22640448459981e-05,2.34175425130706e-05,1.05477789776202e-05,6.2251593446256e-06,4.87253133200064e-06,7.35073732326834,0,0.769978383704024
"quits",7.42585159153924e-06,4.31974085192565e-06,2.81274106069872e-06,1.8156714755158e-06,6.49670844266752e-07,8.82705783604595,0,0.76972631222145
"decent_food",4.63475564851242e-05,7.88921092430632e-05,0.00014274660883046,4.6688695084692e-05,9.74506266400128e-06,5.86672748954288,0,0.769595164248873
"fas",1.56198947270308e-05,3.52399911604461e-05,5.64892163023659e-05,0.000106605853776713,0.000155596167201887,5.90187243584565,0,0.769490136226667
"not_met",5.88946850363457e-06,6.82064345040892e-06,5.15669194461432e-06,1.0375265574376e-06,3.24835422133376e-07,8.69171648817619,0,0.769465433100103
"orgy",2.56063847984112e-07,3.63767650688476e-06,4.6879017678312e-07,3.1125796723128e-06,3.57318964346714e-06,9.39760269451357,0,0.769378218705344
"undesirable",7.93797928750747e-06,7.50270779544981e-06,2.10955579552404e-06,3.1125796723128e-06,6.49670844266752e-07,8.6185130841529,0,0.769363241556355
"deutlich",3.07276617580934e-06,1.00036103939331e-05,8.67261827048771e-06,1.8156714755158e-06,1.94901253280026e-06,8.50728744904267,0,0.769268068662676
"not_after",8.45010698347569e-06,5.45651476032714e-06,6.09427229818055e-06,5.187632787188e-07,1.2993416885335e-06,8.58382752616501,0,0.769146132000411
"relaxed",1.71562778149355e-05,3.29664433436431e-05,7.52408233736907e-05,0.000156666510173078,0.000165990900710155,5.67407410498646,0,0.769064489007806
"defunct",5.12127695968223e-07,2.04619303512268e-06,1.64076561874092e-06,5.187632787188e-06,1.94901253280026e-06,9.29996422494965,0,0.76879264198671
"painfully",2.61185124943794e-05,4.04691511390929e-05,2.27363235739813e-05,8.0408308201414e-06,1.94901253280026e-06,7.04744918460041,0,0.768768472972428
"rocks",2.22775547746177e-05,2.40996068581115e-05,2.53146695462885e-05,5.16169462325206e-05,0.000104272170504814,6.39803164465241,0,0.768666010313953
"guard",7.27221328274877e-05,2.70552190199554e-05,2.22675333971982e-05,1.71191881977204e-05,1.55921002624021e-05,6.84256422095148,0,0.768418891878989
"changer",7.68191543952335e-07,1.36412869008178e-06,2.81274106069872e-06,6.484540983985e-06,6.49670844266752e-06,8.87150959861679,0,0.768276099946201
"angenehm",2.56063847984112e-07,3.86503128856506e-06,4.92229685622276e-06,1.14127921318136e-05,5.84703759840077e-06,8.48645336213983,0,0.768051569493489
"delight",2.38139378625224e-05,3.54673459421264e-05,5.01605489157938e-05,0.000100899457710807,0.000162417711066688,5.89954233770403,0,0.767958331892143
"libations",5.12127695968223e-07,9.09419126721189e-07,1.87516070713248e-06,4.4094878691098e-06,4.22286048773389e-06,9.29996422494965,0,0.767767431621975
"gamjatang",2.81670232782523e-06,9.09419126721189e-07,5.15669194461432e-06,5.7063960659068e-06,6.49670844266752e-07,9.42357818091683,0,0.767602221521431
"ratchet",3.58489387177756e-06,3.18296694352416e-06,2.10955579552404e-06,5.187632787188e-07,3.24835422133376e-07,9.4776454021871,0,0.767569749396577
"situé",2.56063847984112e-07,1.59148347176208e-06,3.04713614909028e-06,5.187632787188e-06,1.94901253280026e-06,9.21101673893316,0,0.76750626910631
"urgency",2.53503209504271e-05,2.45543164214721e-05,1.33605200383189e-05,3.6313429510316e-06,3.24835422133376e-06,7.42637473747396,0,0.767501358172742
"not_asked",1.76684055109037e-05,1.40959964641784e-05,8.20382809370459e-06,3.6313429510316e-06,1.2993416885335e-06,7.868207489753,0,0.767231639752385
"snippy",1.17789370072691e-05,1.22771582107361e-05,4.45350667943964e-06,2.8531980329534e-06,1.62417711066688e-06,8.18596701744206,0,0.767126035801849
"irritation",7.68191543952335e-06,6.13857910536803e-06,3.28153123748184e-06,2.0750531148752e-06,3.24835422133376e-07,8.67913770596933,0,0.767110613258474
"nodded",1.8436597054856e-05,1.13677390840149e-05,3.98471650265652e-06,4.6688695084692e-06,3.57318964346714e-06,7.96741413983645,0,0.766930707647815
"captive",5.88946850363457e-06,6.59328866872862e-06,2.81274106069872e-06,1.0375265574376e-06,9.74506266400128e-07,8.82705783604595,0,0.766853497979112
"dope",3.58489387177756e-06,4.77445041528624e-06,5.39108703300588e-06,9.8565022956572e-06,1.98149607501359e-05,8.0639520668791,0,0.766849670164824
"not_appealing",1.04986177673486e-05,1.02309651756134e-05,6.32866738657211e-06,2.8531980329534e-06,0,8.24088277503818,0.22314355131421,0.766695708054339
"confirms",3.84095771976168e-06,4.54709563360595e-06,1.64076561874092e-06,1.296908196797e-06,3.24835422133376e-07,9.21101673893316,0,0.766556570111335
"customer",0.00256832039528064,0.00131911244330909,0.000714905019594257,0.000465330661010764,0.000590550797438478,3.23796535933592,0,0.766505640789874
"confirming",1.58759585750149e-05,8.1847721404907e-06,5.39108703300588e-06,2.8531980329534e-06,2.92351879920039e-06,8.12669040751252,0,0.766220917307694
"dreamed",2.04851078387289e-06,1.81883825344238e-06,2.81274106069872e-06,5.187632787188e-06,9.74506266400128e-06,8.77070489949482,0,0.766160612760328
"not_flavorful",1.1522873159285e-05,2.40996068581115e-05,1.28917298615358e-05,4.4094878691098e-06,2.59868337706701e-06,7.61874663012142,0,0.766005332932523
"princes",0,2.04619303512268e-06,4.92229685622276e-06,2.593816393594e-06,1.94901253280026e-06,9.34759227393891,0.22314355131421,0.766004437914833
"purposely",2.45821294064747e-05,1.47780608092193e-05,9.37580353566239e-06,4.6688695084692e-06,3.24835422133376e-06,7.63621432316181,0,0.765607750839257
"dumb",7.98919205710429e-05,4.25153441742156e-05,2.43770891927222e-05,1.78973331157986e-05,1.2993416885335e-05,6.55239520367153,0,0.765521067290181
"employment",8.45010698347569e-06,5.22915997864684e-06,9.37580353566239e-07,2.593816393594e-06,2.27384795493363e-06,8.73043100035688,0,0.765515839996984
"reasonable_price",1.71562778149355e-05,3.72861841955688e-05,8.414783673257e-05,0.000163151051157063,0.000184831355193891,5.58242951507534,0,0.76546827280322
"zoom",1.79244693588878e-06,1.36412869008178e-06,3.5159263258734e-06,1.0375265574376e-06,6.17187302053415e-06,9.5058162791538,0,0.765384865762209
"pew",0,3.86503128856506e-06,1.64076561874092e-06,4.6688695084692e-06,6.49670844266752e-06,9.09087242709109,0.22314355131421,0.765359955038155
"cornstarch",6.65766004758691e-06,7.95741735881041e-06,5.39108703300588e-06,1.0375265574376e-06,6.49670844266752e-07,8.65444509337896,0,0.765187538373303
"overstaffed",2.56063847984112e-06,4.31974085192565e-06,4.21911159104808e-06,7.781449180782e-07,3.24835422133376e-07,9.18996332973532,0,0.765177498117048
"not_ripe",7.93797928750747e-06,5.91122432368773e-06,3.5159263258734e-06,2.0750531148752e-06,3.24835422133376e-07,8.67913770596933,0,0.765172907922426
"jury",1.53638308790467e-06,4.31974085192565e-06,7.50064282852991e-06,1.5562898361564e-06,1.94901253280026e-06,8.88677707074758,0,0.765166987490919
"not_special",8.45010698347569e-06,2.06892851329071e-05,2.36739039275475e-05,6.2251593446256e-06,2.27384795493363e-06,7.52383007362468,0,0.764990790544851
"not_nice",1.89487247508243e-05,1.29592225557769e-05,9.37580353566239e-06,2.3344347542346e-06,2.59868337706701e-06,7.83541766693001,0,0.764804630839743
"treats",3.84095771976168e-06,7.50270779544981e-06,1.24229396847527e-05,2.61975455752994e-05,3.41077193240045e-05,7.39128341766269,0,0.764756285829161
"not_deliver",3.94338325895532e-05,3.29664433436431e-05,1.42981003918851e-05,8.5595940988602e-06,4.87253133200064e-06,7.08227857574209,0,0.764685569908304
"telling",0.00040790970983869,0.000208256980019152,0.000109228111190467,7.57394386929448e-05,9.71257912178795e-05,4.93022203841134,0,0.764673718129453
"employs",4.86521311169812e-06,1.36412869008178e-06,1.64076561874092e-06,2.0750531148752e-06,6.49670844266752e-07,9.37228488652928,0,0.764650613925567
"compares",1.53638308790467e-06,2.72825738016357e-06,5.62548212139744e-06,5.187632787188e-06,1.23437460410683e-05,8.51786955837321,0,0.764637163343609
"nile",7.68191543952335e-07,2.27354781680297e-06,4.6879017678312e-07,4.6688695084692e-06,3.24835422133376e-06,9.69386851065674,0,0.764439372058657
"leash",1.79244693588878e-06,3.41032172520446e-06,2.81274106069872e-06,3.890724590391e-06,1.0394733508268e-05,8.88677707074758,0,0.764243745363208
"hex",1.79244693588878e-06,2.72825738016357e-06,2.81274106069872e-06,1.296908196797e-06,7.47121470906765e-06,9.25450185087289,0,0.764063036886449
"glad",0.000118045433920676,0.000136867578571539,0.000206033282696181,0.000464033752813967,0.000686702082389957,4.40978996776096,0,0.763865396738256
"verne",2.56063847984112e-07,1.36412869008178e-06,1.64076561874092e-06,3.3719613116722e-06,4.54769590986727e-06,9.34759227393891,0,0.763818750791445
"not_attentive",2.76548955822841e-05,3.18296694352416e-05,1.94547923364995e-05,6.7439226233444e-06,9.74506266400128e-07,7.17506030919306,0,0.763780292424998
"manginess",2.56063847984112e-07,2.04619303512268e-06,5.39108703300588e-06,5.4470144265474e-06,1.94901253280026e-06,8.98362689673749,0,0.763692591267879
"clerk",3.30322363899504e-05,1.56874799359405e-05,9.14140844727083e-06,8.0408308201414e-06,6.17187302053415e-06,7.60157882649905,0,0.763587636500839
"potted",1.02425539193645e-06,6.82064345040892e-07,2.3439508839156e-06,3.1125796723128e-06,5.52220217626739e-06,9.25450185087289,0,0.76353006729131
"itinerary",5.12127695968223e-07,9.09419126721189e-07,2.57834597230716e-06,3.1125796723128e-06,5.19736675413402e-06,9.27697470672495,0,0.763452874946567
"colin",4.09702156774579e-06,2.50090259848327e-06,1.64076561874092e-06,1.8156714755158e-06,8.44572097546778e-06,9.07218029407894,0,0.763342301158128
"poorer",1.02425539193645e-05,9.54890083057249e-06,4.21911159104808e-06,2.0750531148752e-06,1.2993416885335e-06,8.34266546934812,0,0.763245218192072
"harden",5.88946850363457e-06,2.95561216184387e-06,4.92229685622276e-06,1.296908196797e-06,3.24835422133376e-07,9.05383115541074,0,0.763231973956966
"rang",6.37598981480438e-05,3.93323772306914e-05,1.89860021597163e-05,1.53035167222046e-05,9.09539181973453e-06,6.79017590878491,0,0.763022312572554
"excels",1.79244693588878e-06,9.09419126721189e-07,1.64076561874092e-06,5.9657777052662e-06,5.84703759840077e-06,8.98362689673749,0,0.762991293185968
"choke",3.58489387177756e-05,2.22807686046691e-05,1.05477789776202e-05,6.484540983985e-06,7.14637928693428e-06,7.29284334484944,0,0.76298738744307
"savour",5.37734080766635e-06,9.32154604889219e-06,1.21885445963611e-05,2.77538354114558e-05,3.96299215002719e-05,7.26510658987784,0,0.762981220514384
"textural",1.02425539193645e-06,2.50090259848327e-06,7.96943300531303e-06,1.01158839350166e-05,3.57318964346714e-06,8.50728744904267,0,0.762970567207361
"reused",6.91372389557102e-06,4.54709563360595e-06,7.03185265174679e-07,1.8156714755158e-06,2.27384795493363e-06,8.90228125728354,0,0.76291400623573
"grizzle",8.7061708314598e-06,6.36593388704833e-06,3.04713614909028e-06,7.781449180782e-07,2.27384795493363e-06,8.70445551395362,0,0.762897264732424
"sheesh",5.88946850363457e-06,8.1847721404907e-06,3.75032141426496e-06,1.296908196797e-06,9.74506266400128e-07,8.64232373284661,0,0.762857523748594
"caucasian",2.25336186226018e-05,1.0685674738974e-05,7.26624774013835e-06,6.2251593446256e-06,2.92351879920039e-06,7.82472237781326,0,0.762769663141392
"stoned",1.40835116391261e-05,8.1847721404907e-06,4.92229685622276e-06,3.3719613116722e-06,1.62417711066688e-06,8.29899040584546,0,0.762513471029615
"peachy",5.12127695968223e-07,2.27354781680297e-06,7.03185265174679e-07,2.8531980329534e-06,4.54769590986727e-06,9.37228488652928,0,0.762470842742648
